"country","region","date","Confirmed","Deaths","Recovered","Active","ISO2","ISO3"
"India","Tamil Nadu",2021-03-07,855121,12518,838606,3997,"IN","IND"
"India","Telangana",2021-03-07,300011,1642,296562,1807,"IN","IND"
"India","Tripura",2021-03-07,33424,391,33003,30,"IN","IND"
"India","Unknown",2021-03-07,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-07,604279,8737,593895,1647,"IN","IND"
"India","Uttarakhand",2021-03-07,97422,1695,95095,632,"IN","IND"
"India","West Bengal",2021-03-07,576623,10278,563182,3163,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-08,5026,62,4957,7,"IN","IND"
"India","Andhra Pradesh",2021-03-08,890766,7176,882581,1009,"IN","IND"
"India","Arunachal Pradesh",2021-03-08,16839,56,16780,3,"IN","IND"
"India","Assam",2021-03-08,217682,1094,214964,1624,"IN","IND"
"India","Bihar",2021-03-08,262779,1547,260942,290,"IN","IND"
"India","Chandigarh",2021-03-08,22397,356,21316,725,"IN","IND"
"India","Chhattisgarh",2021-03-08,314640,3859,307862,2919,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-08,3421,2,3402,17,"IN","IND"
"India","Delhi",2021-03-08,641340,10924,628686,1730,"IN","IND"
"India","Goa",2021-03-08,55463,799,54032,632,"IN","IND"
"India","Gujarat",2021-03-08,273941,4416,266313,3212,"IN","IND"
"India","Haryana",2021-03-08,272751,3058,267610,2083,"IN","IND"
"India","Himachal Pradesh",2021-03-08,59197,1000,57580,617,"IN","IND"
"India","Jammu and Kashmir",2021-03-08,127114,1963,124280,871,"IN","IND"
"India","Jharkhand",2021-03-08,120312,1093,118747,472,"IN","IND"
"India","Karnataka",2021-03-08,955451,12367,936250,6834,"IN","IND"
"India","Kerala",2021-03-08,1078739,4312,1034895,39532,"IN","IND"
"India","Ladakh",2021-03-08,9833,130,9659,44,"IN","IND"
"India","Lakshadweep",2021-03-08,494,1,329,164,"IN","IND"
"India","Madhya Pradesh",2021-03-08,265070,3872,257560,3638,"IN","IND"
"India","Maharashtra",2021-03-08,2228471,52500,2077112,98859,"IN","IND"
"India","Manipur",2021-03-08,29296,373,28894,29,"IN","IND"
"India","Meghalaya",2021-03-08,13973,148,13813,12,"IN","IND"
"India","Mizoram",2021-03-08,4432,10,4412,10,"IN","IND"
"India","Nagaland",2021-03-08,12217,91,12107,19,"IN","IND"
"India","Odisha",2021-03-08,337803,1917,335168,718,"IN","IND"
"India","Puducherry",2021-03-08,39882,670,39041,171,"IN","IND"
"India","Punjab",2021-03-08,189620,5941,175659,8020,"IN","IND"
"India","Rajasthan",2021-03-08,321711,2789,317039,1883,"IN","IND"
"India","Sikkim",2021-03-08,6174,135,5989,50,"IN","IND"
"India","Tamil Nadu",2021-03-08,855677,12521,839138,4018,"IN","IND"
"India","Telangana",2021-03-08,300153,1644,296740,1769,"IN","IND"
"India","Tripura",2021-03-08,33424,391,33003,30,"IN","IND"
"India","Unknown",2021-03-08,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-08,604380,8738,594008,1634,"IN","IND"
"India","Uttarakhand",2021-03-08,97480,1695,95123,662,"IN","IND"
"India","West Bengal",2021-03-08,576838,10280,563403,3155,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-09,5028,62,4958,8,"IN","IND"
"India","Andhra Pradesh",2021-03-09,890884,7176,882670,1038,"IN","IND"
"India","Arunachal Pradesh",2021-03-09,16839,56,16780,3,"IN","IND"
"India","Assam",2021-03-09,217704,1096,214979,1629,"IN","IND"
"India","Bihar",2021-03-09,262820,1547,260975,298,"IN","IND"
"India","Chandigarh",2021-03-09,22502,356,21368,778,"IN","IND"
"India","Chhattisgarh",2021-03-09,315030,3864,308143,3023,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-09,3423,2,3404,17,"IN","IND"
"India","Delhi",2021-03-09,641660,10928,628920,1812,"IN","IND"
"India","Goa",2021-03-09,55538,802,54073,663,"IN","IND"
"India","Gujarat",2021-03-09,274522,4418,266766,3338,"IN","IND"
"India","Haryana",2021-03-09,273087,3062,267762,2263,"IN","IND"
"India","Himachal Pradesh",2021-03-09,59239,1002,57616,621,"IN","IND"
"India","Jammu and Kashmir",2021-03-09,127191,1965,124367,859,"IN","IND"
"India","Jharkhand",2021-03-09,120374,1093,118787,494,"IN","IND"
"India","Karnataka",2021-03-09,956041,12373,936616,7052,"IN","IND"
"India","Kerala",2021-03-09,1081055,4328,1039281,37446,"IN","IND"
"India","Ladakh",2021-03-09,9835,130,9662,43,"IN","IND"
"India","Lakshadweep",2021-03-09,509,1,341,167,"IN","IND"
"India","Madhya Pradesh",2021-03-09,265527,3874,257942,3711,"IN","IND"
"India","Maharashtra",2021-03-09,2238398,52556,2089294,96548,"IN","IND"
"India","Manipur",2021-03-09,29298,373,28895,30,"IN","IND"
"India","Meghalaya",2021-03-09,13977,148,13815,14,"IN","IND"
"India","Mizoram",2021-03-09,4434,10,4415,9,"IN","IND"
"India","Nagaland",2021-03-09,12217,91,12108,18,"IN","IND"
"India","Odisha",2021-03-09,337860,1917,335250,693,"IN","IND"
"India","Puducherry",2021-03-09,39908,670,39060,178,"IN","IND"
"India","Punjab",2021-03-09,190647,5961,176164,8522,"IN","IND"
"India","Rajasthan",2021-03-09,321890,2789,317138,1963,"IN","IND"
"India","Sikkim",2021-03-09,6175,135,5990,50,"IN","IND"
"India","Tamil Nadu",2021-03-09,856246,12525,839648,4073,"IN","IND"
"India","Telangana",2021-03-09,300342,1646,296916,1780,"IN","IND"
"India","Tripura",2021-03-09,33425,391,33010,24,"IN","IND"
"India","Unknown",2021-03-09,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-09,604527,8740,594109,1678,"IN","IND"
"India","Uttarakhand",2021-03-09,97529,1695,95223,611,"IN","IND"
"India","West Bengal",2021-03-09,577026,10281,563601,3144,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-10,5028,62,4960,6,"IN","IND"
"India","Andhra Pradesh",2021-03-10,891004,7177,882763,1064,"IN","IND"
"India","Arunachal Pradesh",2021-03-10,16840,56,16780,4,"IN","IND"
"India","Assam",2021-03-10,217726,1096,214997,1633,"IN","IND"
"India","Bihar",2021-03-10,262864,1548,261013,303,"IN","IND"
"India","Chandigarh",2021-03-10,22589,357,21416,816,"IN","IND"
"India","Chhattisgarh",2021-03-10,315486,3872,308269,3345,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-10,3426,2,3404,20,"IN","IND"
"India","Delhi",2021-03-10,642030,10931,629199,1900,"IN","IND"
"India","Goa",2021-03-10,55607,802,54130,675,"IN","IND"
"India","Gujarat",2021-03-10,275197,4418,267250,3529,"IN","IND"
"India","Haryana",2021-03-10,273446,3064,267942,2440,"IN","IND"
"India","Himachal Pradesh",2021-03-10,59347,1003,57745,599,"IN","IND"
"India","Jammu and Kashmir",2021-03-10,127288,1968,124421,899,"IN","IND"
"India","Jharkhand",2021-03-10,120436,1093,118823,520,"IN","IND"
"India","Karnataka",2021-03-10,956801,12379,936947,7475,"IN","IND"
"India","Kerala",2021-03-10,1083530,4342,1043473,35715,"IN","IND"
"India","Ladakh",2021-03-10,9838,130,9669,39,"IN","IND"
"India","Lakshadweep",2021-03-10,524,1,355,168,"IN","IND"
"India","Madhya Pradesh",2021-03-10,266043,3877,258251,3915,"IN","IND"
"India","Maharashtra",2021-03-10,2252057,52610,2099207,100240,"IN","IND"
"India","Manipur",2021-03-10,29305,373,28897,35,"IN","IND"
"India","Meghalaya",2021-03-10,13983,148,13816,19,"IN","IND"
"India","Mizoram",2021-03-10,4434,10,4415,9,"IN","IND"
"India","Nagaland",2021-03-10,12217,91,12116,10,"IN","IND"
"India","Odisha",2021-03-10,337929,1917,335322,690,"IN","IND"
"India","Puducherry",2021-03-10,39932,670,39083,179,"IN","IND"
"India","Punjab",2021-03-10,192040,5978,176660,9402,"IN","IND"
"India","Rajasthan",2021-03-10,322078,2789,317257,2032,"IN","IND"
"India","Sikkim",2021-03-10,6178,135,5994,49,"IN","IND"
"India","Tamil Nadu",2021-03-10,856917,12530,840180,4207,"IN","IND"
"India","Telangana",2021-03-10,300536,1649,297032,1855,"IN","IND"
"India","Tripura",2021-03-10,33425,391,33016,18,"IN","IND"
"India","Unknown",2021-03-10,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-10,604648,8740,594219,1689,"IN","IND"
"India","Uttarakhand",2021-03-10,97565,1697,95268,600,"IN","IND"
"India","West Bengal",2021-03-10,577267,10283,563857,3127,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-11,5028,62,4960,6,"IN","IND"
"India","Andhra Pradesh",2021-03-11,891178,7179,882841,1158,"IN","IND"
"India","Arunachal Pradesh",2021-03-11,16840,56,16780,4,"IN","IND"
"India","Assam",2021-03-11,217745,1097,215023,1625,"IN","IND"
"India","Bihar",2021-03-11,262909,1548,261037,324,"IN","IND"
"India","Chandigarh",2021-03-11,22697,357,21481,859,"IN","IND"
"India","Chhattisgarh",2021-03-11,315864,3875,308452,3537,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-11,3426,2,3404,20,"IN","IND"
"India","Delhi",2021-03-11,642439,10934,629485,2020,"IN","IND"
"India","Goa",2021-03-11,55676,803,54169,704,"IN","IND"
"India","Gujarat",2021-03-11,275907,4418,267701,3788,"IN","IND"
"India","Haryana",2021-03-11,273888,3065,268144,2679,"IN","IND"
"India","Himachal Pradesh",2021-03-11,59439,1003,57774,662,"IN","IND"
"India","Jammu and Kashmir",2021-03-11,127363,1969,124498,896,"IN","IND"
"India","Jharkhand",2021-03-11,120467,1093,118863,511,"IN","IND"
"India","Karnataka",2021-03-11,957584,12381,937383,7820,"IN","IND"
"India","Kerala",2021-03-11,1085663,4355,1047226,34082,"IN","IND"
"India","Ladakh",2021-03-11,9840,130,9669,41,"IN","IND"
"India","Lakshadweep",2021-03-11,569,1,374,194,"IN","IND"
"India","Madhya Pradesh",2021-03-11,266573,3881,258598,4094,"IN","IND"
"India","Maharashtra",2021-03-11,2266374,52667,2106400,107307,"IN","IND"
"India","Manipur",2021-03-11,29309,373,28900,36,"IN","IND"
"India","Meghalaya",2021-03-11,13985,148,13817,20,"IN","IND"
"India","Mizoram",2021-03-11,4435,10,4416,9,"IN","IND"
"India","Nagaland",2021-03-11,12217,91,12116,10,"IN","IND"
"India","Odisha",2021-03-11,337992,1917,335408,667,"IN","IND"
"India","Puducherry",2021-03-11,39954,670,39108,176,"IN","IND"
"India","Punjab",2021-03-11,193345,5996,177280,10069,"IN","IND"
"India","Rajasthan",2021-03-11,322281,2789,317350,2142,"IN","IND"
"India","Sikkim",2021-03-11,6179,135,5994,50,"IN","IND"
"India","Tamil Nadu",2021-03-11,857602,12535,840723,4344,"IN","IND"
"India","Telangana",2021-03-11,300717,1650,297195,1872,"IN","IND"
"India","Tripura",2021-03-11,33425,391,33017,17,"IN","IND"
"India","Unknown",2021-03-11,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-11,604791,8741,594308,1742,"IN","IND"
"India","Uttarakhand",2021-03-11,97634,1698,95294,642,"IN","IND"
"India","West Bengal",2021-03-11,577511,10286,564115,3110,"IN","IND"
"India","Punjab",2021-03-12,194753,6030,178271,10452,"IN","IND"
"India","Rajasthan",2021-03-12,322518,2789,317487,2242,"IN","IND"
"India","Sikkim",2021-03-12,6183,135,5994,54,"IN","IND"
"India","Tamil Nadu",2021-03-12,858272,12539,841250,4483,"IN","IND"
"India","Telangana",2021-03-12,300933,1652,297363,1918,"IN","IND"
"India","Tripura",2021-03-12,33427,391,33026,10,"IN","IND"
"India","Unknown",2021-03-12,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-12,604958,8743,594396,1819,"IN","IND"
"India","Uttarakhand",2021-03-12,97700,1700,95362,638,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-12,5029,62,4961,6,"IN","IND"
"India","Andhra Pradesh",2021-03-12,891388,7180,882981,1227,"IN","IND"
"India","Arunachal Pradesh",2021-03-12,16840,56,16780,4,"IN","IND"
"India","Assam",2021-03-12,217766,1097,215041,1628,"IN","IND"
"India","Bihar",2021-03-12,262937,1549,261064,324,"IN","IND"
"India","Chandigarh",2021-03-12,22832,357,21539,936,"IN","IND"
"India","Chhattisgarh",2021-03-12,316311,3880,308854,3577,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-12,3431,2,3405,24,"IN","IND"
"India","Delhi",2021-03-12,642870,10936,629841,2093,"IN","IND"
"India","Goa",2021-03-12,55758,804,54209,745,"IN","IND"
"India","Gujarat",2021-03-12,276622,4420,268196,4006,"IN","IND"
"India","Haryana",2021-03-12,274273,3069,268397,2807,"IN","IND"
"India","Himachal Pradesh",2021-03-12,59527,1003,57818,706,"IN","IND"
"India","Jammu and Kashmir",2021-03-12,127436,1971,124578,887,"IN","IND"
"India","Jharkhand",2021-03-12,120524,1093,118922,509,"IN","IND"
"India","Karnataka",2021-03-12,958417,12386,937898,8133,"IN","IND"
"India","Kerala",2021-03-12,1087443,4369,1050603,32471,"IN","IND"
"India","Ladakh",2021-03-12,9846,130,9686,30,"IN","IND"
"India","Lakshadweep",2021-03-12,587,1,380,206,"IN","IND"
"India","Madhya Pradesh",2021-03-12,267176,3883,258958,4335,"IN","IND"
"India","Maharashtra",2021-03-12,2282191,52723,2117744,111724,"IN","IND"
"India","Manipur",2021-03-12,29310,373,28907,30,"IN","IND"
"India","Meghalaya",2021-03-12,13986,148,13818,20,"IN","IND"
"India","Mizoram",2021-03-12,4435,10,4416,9,"IN","IND"
"India","Nagaland",2021-03-12,12221,91,12120,10,"IN","IND"
"India","Odisha",2021-03-12,338056,1917,335499,640,"IN","IND"
"India","Puducherry",2021-03-12,39984,670,39128,186,"IN","IND"
"India","West Bengal",2021-03-12,577788,10287,564368,3133,"IN","IND"
"India","Kerala",2021-03-13,1089478,4381,1053859,31238,"IN","IND"
"India","Ladakh",2021-03-13,9847,130,9686,31,"IN","IND"
"India","Lakshadweep",2021-03-13,603,1,394,208,"IN","IND"
"India","Madhya Pradesh",2021-03-13,267851,3885,259454,4512,"IN","IND"
"India","Maharashtra",2021-03-13,2297793,52811,2125211,119771,"IN","IND"
"India","Manipur",2021-03-13,29311,373,28911,27,"IN","IND"
"India","Meghalaya",2021-03-13,13992,148,13818,26,"IN","IND"
"India","Mizoram",2021-03-13,4436,10,4416,10,"IN","IND"
"India","Nagaland",2021-03-13,12225,91,12120,14,"IN","IND"
"India","Odisha",2021-03-13,338121,1918,335569,634,"IN","IND"
"India","Puducherry",2021-03-13,40015,670,39154,191,"IN","IND"
"India","Punjab",2021-03-13,196263,6052,179295,10916,"IN","IND"
"India","Rajasthan",2021-03-13,322719,2789,317601,2329,"IN","IND"
"India","Sikkim",2021-03-13,6184,135,6002,47,"IN","IND"
"India","Tamil Nadu",2021-03-13,858967,12543,841762,4662,"IN","IND"
"India","Telangana",2021-03-13,301161,1653,297515,1993,"IN","IND"
"India","Tripura",2021-03-13,33429,391,33026,12,"IN","IND"
"India","Unknown",2021-03-13,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-13,605112,8745,594550,1817,"IN","IND"
"India","Uttarakhand",2021-03-13,97754,1702,95469,583,"IN","IND"
"India","West Bengal",2021-03-13,578064,10288,564637,3139,"IN","IND"
"India","Jammu and Kashmir",2021-03-13,127535,1974,124680,881,"IN","IND"
"India","Jharkhand",2021-03-13,120567,1093,118959,515,"IN","IND"
"India","Karnataka",2021-03-13,959338,12387,938890,8061,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-13,5030,62,4964,4,"IN","IND"
"India","Andhra Pradesh",2021-03-13,891563,7182,883113,1268,"IN","IND"
"India","Arunachal Pradesh",2021-03-13,16840,56,16781,3,"IN","IND"
"India","Assam",2021-03-13,217780,1098,215063,1619,"IN","IND"
"India","Bihar",2021-03-13,262974,1550,261092,332,"IN","IND"
"India","Chandigarh",2021-03-13,22976,358,21586,1032,"IN","IND"
"India","Chhattisgarh",2021-03-13,316854,3886,309198,3770,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-13,3435,2,3405,28,"IN","IND"
"India","Delhi",2021-03-13,643289,10939,630143,2207,"IN","IND"
"India","Goa",2021-03-13,55851,805,54279,767,"IN","IND"
"India","Gujarat",2021-03-13,277397,4422,268775,4200,"IN","IND"
"India","Haryana",2021-03-13,274697,3073,268672,2952,"IN","IND"
"India","Himachal Pradesh",2021-03-13,59597,1004,57848,745,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-14,5031,62,4964,5,"IN","IND"
"India","Andhra Pradesh",2021-03-14,891861,7184,883277,1400,"IN","IND"
"India","Arunachal Pradesh",2021-03-14,16840,56,16781,3,"IN","IND"
"India","Assam",2021-03-14,217797,1098,215080,1619,"IN","IND"
"India","Bihar",2021-03-14,263025,1551,261136,338,"IN","IND"
"India","Chandigarh",2021-03-14,23096,358,21650,1088,"IN","IND"
"India","Chhattisgarh",2021-03-14,317329,3890,309433,4006,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-14,3438,2,3405,31,"IN","IND"
"India","Delhi",2021-03-14,643696,10941,630493,2262,"IN","IND"
"India","Goa",2021-03-14,55917,806,54362,749,"IN","IND"
"India","Gujarat",2021-03-14,278207,4424,269361,4422,"IN","IND"
"India","Haryana",2021-03-14,275137,3074,268968,3095,"IN","IND"
"India","Himachal Pradesh",2021-03-14,59675,1006,57909,760,"IN","IND"
"India","Jammu and Kashmir",2021-03-14,127640,1974,124746,920,"IN","IND"
"India","Jharkhand",2021-03-14,120628,1093,118987,548,"IN","IND"
"India","Karnataka",2021-03-14,960272,12390,939499,8383,"IN","IND"
"India","Kerala",2021-03-14,1091270,4396,1057097,29777,"IN","IND"
"India","Ladakh",2021-03-14,9847,130,9686,31,"IN","IND"
"India","Lakshadweep",2021-03-14,604,1,400,203,"IN","IND"
"India","Madhya Pradesh",2021-03-14,268594,3887,259967,4740,"IN","IND"
"India","Maharashtra",2021-03-14,2314413,52861,2134072,127480,"IN","IND"
"India","Manipur",2021-03-14,29313,373,28914,26,"IN","IND"
"India","Meghalaya",2021-03-14,13997,148,13820,29,"IN","IND"
"India","Mizoram",2021-03-14,4437,10,4416,11,"IN","IND"
"India","Nagaland",2021-03-14,12225,91,12120,14,"IN","IND"
"India","Odisha",2021-03-14,338192,1918,335660,614,"IN","IND"
"India","Puducherry",2021-03-14,40030,671,39169,190,"IN","IND"
"India","Punjab",2021-03-14,197755,6072,180133,11550,"IN","IND"
"India","Rajasthan",2021-03-14,322969,2790,317726,2453,"IN","IND"
"India","Sikkim",2021-03-14,6184,135,6003,46,"IN","IND"
"India","Tamil Nadu",2021-03-14,859726,12547,842309,4870,"IN","IND"
"India","Telangana",2021-03-14,301318,1654,297681,1983,"IN","IND"
"India","Tripura",2021-03-14,33433,391,33029,13,"IN","IND"
"India","Unknown",2021-03-14,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-14,605290,8746,594693,1851,"IN","IND"
"India","Uttarakhand",2021-03-14,97806,1703,95494,609,"IN","IND"
"India","West Bengal",2021-03-14,578347,10292,564912,3143,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-15,5031,62,4966,3,"IN","IND"
"India","Andhra Pradesh",2021-03-15,892008,7185,883380,1443,"IN","IND"
"India","Arunachal Pradesh",2021-03-15,16840,56,16783,1,"IN","IND"
"India","Assam",2021-03-15,217817,1099,215106,1612,"IN","IND"
"India","Bihar",2021-03-15,263051,1552,261171,328,"IN","IND"
"India","Chandigarh",2021-03-15,23244,358,21720,1166,"IN","IND"
"India","Chhattisgarh",2021-03-15,317974,3897,309979,4098,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-15,3440,2,3407,31,"IN","IND"
"India","Delhi",2021-03-15,644064,10944,630799,2321,"IN","IND"
"India","Goa",2021-03-15,56006,807,54424,775,"IN","IND"
"India","Gujarat",2021-03-15,279097,4425,269955,4717,"IN","IND"
"India","Haryana",2021-03-15,275557,3077,269268,3212,"IN","IND"
"India","Himachal Pradesh",2021-03-15,59750,1010,57983,757,"IN","IND"
"India","Jammu and Kashmir",2021-03-15,127734,1974,124823,937,"IN","IND"
"India","Jharkhand",2021-03-15,120695,1093,119046,556,"IN","IND"
"India","Karnataka",2021-03-15,961204,12397,939928,8879,"IN","IND"
"India","Kerala",2021-03-15,1092324,4407,1060560,27357,"IN","IND"
"India","Ladakh",2021-03-15,9852,130,9688,34,"IN","IND"
"India","Lakshadweep",2021-03-15,606,1,416,189,"IN","IND"
"India","Madhya Pradesh",2021-03-15,269391,3890,260477,5024,"IN","IND"
"India","Maharashtra",2021-03-15,2329464,52909,2144743,131812,"IN","IND"
"India","Manipur",2021-03-15,29313,373,28916,24,"IN","IND"
"India","Meghalaya",2021-03-15,13997,148,13820,29,"IN","IND"
"India","Mizoram",2021-03-15,4439,10,4417,12,"IN","IND"
"India","Nagaland",2021-03-15,12225,91,12120,14,"IN","IND"
"India","Odisha",2021-03-15,338258,1918,335730,610,"IN","IND"
"India","Puducherry",2021-03-15,40044,672,39186,186,"IN","IND"
"India","Punjab",2021-03-15,199573,6099,181532,11942,"IN","IND"
"India","Rajasthan",2021-03-15,323220,2790,317858,2572,"IN","IND"
"India","Sikkim",2021-03-15,6184,135,6008,41,"IN","IND"
"India","Tamil Nadu",2021-03-15,860562,12551,842862,5149,"IN","IND"
"India","Telangana",2021-03-15,301522,1656,297851,2015,"IN","IND"
"India","Tripura",2021-03-15,33440,391,33029,20,"IN","IND"
"India","Unknown",2021-03-15,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-15,605441,8748,594855,1838,"IN","IND"
"India","Uttarakhand",2021-03-15,97866,1704,95581,581,"IN","IND"
"India","West Bengal",2021-03-15,578598,10295,565156,3147,"IN","IND"
"India","Telangana",2021-03-16,301769,1659,298009,2101,"IN","IND"
"India","Tripura",2021-03-16,33441,391,33039,11,"IN","IND"
"India","Unknown",2021-03-16,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-16,605655,8750,594993,1912,"IN","IND"
"India","Uttarakhand",2021-03-16,97931,1704,95628,599,"IN","IND"
"India","West Bengal",2021-03-16,578853,10297,565398,3158,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-16,5032,62,4967,3,"IN","IND"
"India","Andhra Pradesh",2021-03-16,892269,7185,883505,1579,"IN","IND"
"India","Odisha",2021-03-16,338323,1918,335796,609,"IN","IND"
"India","Puducherry",2021-03-16,40068,673,39215,180,"IN","IND"
"India","Punjab",2021-03-16,201036,6137,182283,12616,"IN","IND"
"India","Rajasthan",2021-03-16,323461,2791,318009,2661,"IN","IND"
"India","Sikkim",2021-03-16,6191,135,6012,44,"IN","IND"
"India","Tamil Nadu",2021-03-16,861429,12556,843423,5450,"IN","IND"
"India","Meghalaya",2021-03-16,14000,148,13821,31,"IN","IND"
"India","Mizoram",2021-03-16,4442,10,4417,15,"IN","IND"
"India","Nagaland",2021-03-16,12225,91,12120,14,"IN","IND"
"India","Arunachal Pradesh",2021-03-16,16841,56,16783,2,"IN","IND"
"India","Assam",2021-03-16,217839,1099,215127,1613,"IN","IND"
"India","Bihar",2021-03-16,263100,1553,261200,347,"IN","IND"
"India","Chandigarh",2021-03-16,23391,359,21833,1199,"IN","IND"
"India","Chhattisgarh",2021-03-16,318830,3909,310260,4661,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-16,3445,2,3416,27,"IN","IND"
"India","Delhi",2021-03-16,644489,10945,631056,2488,"IN","IND"
"India","Goa",2021-03-16,56100,811,54497,792,"IN","IND"
"India","Gujarat",2021-03-16,280051,4427,270658,4966,"IN","IND"
"India","Haryana",2021-03-16,276080,3079,269517,3484,"IN","IND"
"India","Himachal Pradesh",2021-03-16,59869,1011,58038,820,"IN","IND"
"India","Jammu and Kashmir",2021-03-16,127831,1976,124882,973,"IN","IND"
"India","Jharkhand",2021-03-16,120771,1094,119100,577,"IN","IND"
"India","Karnataka",2021-03-16,962339,12403,940489,9447,"IN","IND"
"India","Kerala",2021-03-16,1094294,4422,1063444,26428,"IN","IND"
"India","Ladakh",2021-03-16,9863,130,9690,43,"IN","IND"
"India","Lakshadweep",2021-03-16,625,1,457,167,"IN","IND"
"India","Madhya Pradesh",2021-03-16,270208,3891,261031,5286,"IN","IND"
"India","Maharashtra",2021-03-16,2347328,52996,2154253,140079,"IN","IND"
"India","Manipur",2021-03-16,29315,373,28918,24,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-17,5035,62,4967,6,"IN","IND"
"India","Andhra Pradesh",2021-03-17,892522,7186,883642,1694,"IN","IND"
"India","Arunachal Pradesh",2021-03-17,16841,56,16783,2,"IN","IND"
"India","Assam",2021-03-17,217872,1099,215146,1627,"IN","IND"
"India","Bihar",2021-03-17,263158,1554,261240,364,"IN","IND"
"India","Chandigarh",2021-03-17,23592,359,21903,1330,"IN","IND"
"India","Chhattisgarh",2021-03-17,319717,3915,310503,5299,"IN","IND"
"India","Dadra and Nagar Haveli and Daman and Diu",2021-03-17,3445,2,3417,26,"IN","IND"
"India","Delhi",2021-03-17,645025,10948,631375,2702,"IN","IND"
"India","Goa",2021-03-17,56173,812,54556,805,"IN","IND"
"India","Gujarat",2021-03-17,281173,4430,271433,5310,"IN","IND"
"India","Haryana",2021-03-17,276635,3083,269812,3740,"IN","IND"
"India","Himachal Pradesh",2021-03-17,60036,1011,58090,935,"IN","IND"
"India","Jammu and Kashmir",2021-03-17,127957,1977,124972,1008,"IN","IND"
"India","Jharkhand",2021-03-17,120853,1094,119160,599,"IN","IND"
"India","Karnataka",2021-03-17,963614,12407,940968,10239,"IN","IND"
"India","Kerala",2021-03-17,1096392,4435,1066259,25698,"IN","IND"
"India","Ladakh",2021-03-17,9865,130,9691,44,"IN","IND"
"India","Lakshadweep",2021-03-17,639,1,459,179,"IN","IND"
"India","Madhya Pradesh",2021-03-17,271040,3893,261531,5616,"IN","IND"
"India","Maharashtra",2021-03-17,2370507,53080,2163391,154036,"IN","IND"
"India","Manipur",2021-03-17,29323,373,28922,28,"IN","IND"
"India","Meghalaya",2021-03-17,14002,148,13824,30,"IN","IND"
"India","Mizoram",2021-03-17,4445,11,4417,17,"IN","IND"
"India","Nagaland",2021-03-17,12225,91,12127,7,"IN","IND"
"India","Odisha",2021-03-17,338405,1918,335857,630,"IN","IND"
"India","Puducherry",2021-03-17,40120,673,39233,214,"IN","IND"
"India","Punjab",2021-03-17,203049,6172,183557,13320,"IN","IND"
"India","Rajasthan",2021-03-17,323774,2791,318132,2851,"IN","IND"
"India","Sikkim",2021-03-17,6194,135,6013,46,"IN","IND"
"India","Tamil Nadu",2021-03-17,862374,12564,843999,5811,"IN","IND"
"India","Telangana",2021-03-17,302047,1662,298120,2265,"IN","IND"
"India","Tripura",2021-03-17,33444,391,33041,12,"IN","IND"
"India","Unknown",2021-03-17,0,0,0,0,"IN","IND"
"India","Uttar Pradesh",2021-03-17,605915,8751,595150,2014,"IN","IND"
"India","Uttarakhand",2021-03-17,98041,1704,95665,672,"IN","IND"
"India","West Bengal",2021-03-17,579156,10298,565670,3188,"IN","IND"
"India","Andaman and Nicobar Islands",2021-03-18,5036,62,4969,5,"IN","IND"
"India","Andhra Pradesh",2021-03-18,892740,7186,883759,1795,"IN","IND"
"India","Arunachal Pradesh",2021-03-18,16842,56,16783,3,"IN","IND"
"India","Assam",2021-03-18,217905,1100,215160,1645,"IN","IND"
"India","Bihar",2021-03-18,263265,1555,261304,406,"IN","IND"
"India","Chandigarh",2021-03-18,23803,359,21978,1466,"IN","IND"
